id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
662294,sales,junior,low,3,no,no,3,12000,0.27
124306,sales,middle,high,7,no,no,4,48000,0.66
507448,technology,middle,medium,8,no,no,4,51600,0.79
498123,purchasing,sinior,high,8,no,no,4,79200,0.88
562085,sales,sinior,high,1,no,no,3,75600,0.41
719189,sales,junior,high,1,no,no,4,31200,0.69
649810,sales,middle,low,9,no,no,4,24000,0.76
772552,sales,middle,medium,5,no,yes,2,42000,0.33
496719,sales,junior,low,1,no,no,5,15600,0.63
423994,sales,middle,medium,8,no,no,4,33600,0.71
342647,sales,middle,low,6,no,no,4,28800,0.8
361685,technology,junior,medium,3,no,no,4,31200,0.89
796277,marketing,junior,low,1,no,no,5,14400,0.62
197556,purchasing,sinior,medium,6,no,no,3,50400,0.51
119097,sales,junior,medium,1,no,no,5,28800,0.66
153021,sales,middle,high,2,no,no,2,46800,0.23
357987,sales,middle,low,3,no,no,4,28800,0.67
490879,marketing,middle,medium,8,no,no,2,34800,0.35
893309,marketing,junior,medium,2,no,no,5,28800,0.9
960791,sales,junior,medium,1,no,no,4,21600,0.46
215953,hr,junior,high,2,no,no,5,33600,0.66
621971,purchasing,junior,low,3,no,no,4,15600,0.78
605370,marketing,junior,low,1,no,no,3,16800,0.56
550938,purchasing,junior,high,3,no,yes,3,32400,0.19
971962,purchasing,middle,high,5,no,no,4,50400,0.71
813958,sales,middle,high,8,no,no,3,51600,0.39
982458,purchasing,middle,low,3,no,no,4,30000,0.64
769289,hr,junior,low,1,no,no,3,13200,0.13
520797,technology,sinior,medium,9,no,no,3,61200,0.31
756112,sales,middle,medium,8,no,no,5,44400,0.8
464318,marketing,middle,low,5,no,no,4,31200,0.59
929438,marketing,junior,medium,1,no,no,4,27600,0.63
436218,purchasing,junior,medium,1,no,no,2,25200,0.4
323860,marketing,middle,high,4,no,no,4,51600,0.51
769194,hr,middle,low,3,no,no,4,25200,0.72
183803,sales,junior,medium,2,no,no,4,27600,0.77
859782,sales,junior,medium,1,no,no,4,21600,0.48
406063,marketing,middle,high,3,no,no,4,57600,0.72
113520,hr,middle,medium,2,no,no,3,34800,0.29
333108,purchasing,middle,medium,4,no,no,3,42000,0.48
332739,sales,middle,medium,2,no,no,5,38400,0.63
274171,hr,middle,medium,7,no,no,4,40800,0.79
839652,purchasing,junior,medium,2,no,yes,2,24000,0.21
594349,technology,middle,medium,10,no,no,4,45600,0.92
238224,purchasing,junior,medium,4,no,no,1,21600,0.28
192253,hr,junior,medium,1,no,no,4,24000,0.52
928340,marketing,middle,medium,7,no,no,1,44400,0.43
424187,sales,middle,low,8,no,no,4,19200,0.66
517610,sales,junior,low,1,no,no,3,14400,0.23
978058,purchasing,junior,low,2,no,no,4,19200,0.79
839841,technology,junior,medium,1,no,no,1,33600,0.29
535906,technology,junior,low,2,no,yes,1,18000,0.21
859856,purchasing,junior,medium,2,no,no,3,25200,0.48
182834,sales,junior,low,1,no,no,4,12000,0.55
315357,sales,middle,high,6,no,yes,3,48000,0.22
537977,sales,middle,medium,4,no,no,4,38400,0.6
155594,sales,junior,medium,1,no,no,2,26400,0.27
813979,technology,junior,medium,2,no,no,4,26400,0.67
194775,sales,middle,high,2,no,yes,3,56400,0.2
957817,sales,middle,medium,4,no,no,4,33600,0.49
106442,technology,junior,low,3,no,no,4,19200,0.82
265239,purchasing,junior,high,2,no,no,4,32400,0.7
253114,technology,middle,low,6,no,no,4,28800,0.78
136271,marketing,junior,low,2,no,no,3,13200,0.26
667085,sales,junior,low,2,no,no,2,12000,0.37
466734,marketing,junior,medium,2,no,no,2,24000,0.35
523880,technology,junior,low,1,no,yes,2,14400,0.05
698692,hr,middle,low,4,no,no,4,20400,0.44
352886,technology,junior,medium,1,no,no,4,31200,0.6
215738,purchasing,middle,high,10,no,no,1,51600,0.36
895425,technology,junior,high,1,no,no,3,46800,0.29
460067,sales,sinior,high,10,no,no,4,64800,0.63
268869,marketing,junior,high,3,no,no,2,37200,0.45
358308,marketing,junior,medium,2,no,no,4,31200,0.77
761205,sales,junior,medium,2,no,no,4,21600,0.67
613032,sales,junior,high,3,no,no,5,32400,0.64
196211,marketing,middle,high,3,no,no,3,50400,0.23
445579,sales,junior,medium,3,no,no,4,25200,0.85
186635,purchasing,middle,low,3,no,no,5,30000,0.69
411361,purchasing,junior,medium,1,no,no,4,26400,0.67
704020,hr,junior,medium,1,no,no,4,27600,0.71
712494,sales,sinior,medium,10,no,no,3,44400,0.29
287595,sales,middle,medium,8,no,no,2,37200,0.36
522362,marketing,middle,low,5,no,no,4,26400,0.72
969997,technology,middle,low,6,no,no,4,34800,0.78
976632,marketing,junior,medium,1,no,no,3,27600,0.33
466452,sales,junior,low,4,no,yes,4,12000,0.58
975021,marketing,middle,high,9,no,no,3,55200,0.29
130717,technology,middle,medium,5,no,yes,1,49200,0.34
547523,purchasing,junior,low,3,no,no,4,19200,0.82
214599,hr,middle,medium,5,no,no,3,40800,0.72
775557,technology,middle,medium,6,no,no,5,40800,0.61
615069,technology,middle,medium,4,no,no,4,50400,0.63
106537,sales,middle,medium,5,no,no,4,33600,0.61
828694,technology,junior,medium,1,no,no,4,31200,0.63
546393,marketing,middle,high,5,no,no,4,62400,0.84
704790,purchasing,junior,medium,2,no,no,4,21600,0.61
726151,technology,middle,medium,3,no,no,4,51600,0.62
704545,sales,middle,low,6,no,no,4,24000,0.89
460749,sales,middle,high,1,no,no,5,60000,0.65
891895,hr,sinior,high,8,no,no,5,73200,0.62
341981,sales,junior,medium,1,no,no,4,27600,0.59
284691,technology,junior,medium,1,no,no,4,26400,0.57
407821,technology,junior,medium,1,no,no,5,27600,0.42
689230,purchasing,junior,medium,2,no,yes,3,21600,0.22
978239,hr,junior,low,3,no,no,4,13200,0.64
523279,technology,middle,high,10,no,no,4,57600,0.64
167852,technology,middle,high,3,no,no,3,68400,0.51
631778,sales,middle,high,2,no,no,4,58800,0.6
178708,marketing,junior,medium,1,no,no,3,26400,0.2
886413,technology,middle,low,1,no,no,4,22800,0.54
293108,purchasing,middle,medium,9,no,yes,2,37200,0.21
472677,technology,middle,high,9,no,yes,3,57600,0.4
671929,technology,junior,medium,1,no,no,4,31200,0.68
912380,marketing,middle,low,8,no,no,1,30000,0.54
744467,marketing,junior,low,2,no,no,4,13200,0.62
410075,technology,junior,medium,3,no,yes,2,33600,0.36
169030,marketing,sinior,medium,9,no,no,4,62400,0.78
455462,marketing,middle,medium,4,no,no,2,40800,0.38
773215,sales,sinior,medium,3,no,no,3,55200,0.34
618251,hr,junior,medium,1,no,yes,4,22800,0.37
158096,hr,sinior,medium,3,no,no,4,61200,0.74
308186,sales,middle,high,8,no,no,4,54000,0.91
641879,sales,junior,medium,2,no,no,4,25200,0.78
465000,sales,junior,medium,2,no,yes,3,26400,0.3
312562,sales,middle,medium,7,no,no,4,33600,0.62
269777,technology,junior,medium,2,no,no,1,30000,0.38
402312,purchasing,junior,medium,1,no,no,4,30000,0.6
494053,technology,sinior,medium,8,yes,no,3,68400,0.73
950430,marketing,junior,high,1,no,no,5,34800,0.45
576129,hr,middle,medium,7,no,no,5,45600,0.81
608347,sales,middle,low,7,no,no,5,28800,0.85
397514,purchasing,junior,medium,1,no,no,4,22800,0.51
914649,sales,middle,high,5,no,no,3,48000,0.35
257555,sales,junior,low,2,no,no,3,18000,0.52
911573,marketing,middle,low,10,no,no,4,26400,0.76
319029,marketing,junior,high,4,no,yes,3,36000,0.19
330061,technology,junior,medium,1,no,yes,3,31200,0.22
831897,hr,middle,high,4,no,no,5,60000,0.63
817811,hr,junior,low,1,no,yes,4,16800,0.58
811023,hr,junior,medium,2,no,no,4,26400,0.88
979147,hr,junior,medium,1,no,no,4,22800,0.5
738102,sales,middle,high,5,no,no,3,48000,0.31
612031,sales,middle,medium,6,no,no,4,33600,0.67
737605,sales,middle,low,8,no,no,3,22800,0.34
125737,sales,middle,low,6,no,no,3,24000,0.42
732443,purchasing,middle,low,8,no,no,5,25200,0.85
974284,technology,middle,medium,5,no,no,5,52800,0.76
390492,sales,junior,low,1,no,yes,4,18000,0.55
148772,sales,middle,medium,4,no,no,4,33600,0.56
203464,sales,junior,medium,1,no,yes,3,24000,0.24
424836,sales,junior,medium,4,no,yes,3,21600,0.16
592203,sales,middle,high,5,no,no,5,57600,0.8
372686,hr,sinior,high,6,no,no,2,64800,0.35
405859,technology,junior,medium,1,no,no,5,36000,0.74
278517,hr,sinior,high,7,no,no,3,67200,0.3
193063,purchasing,junior,medium,2,no,no,4,26400,0.82
910648,technology,junior,low,5,no,no,5,19200,0.75
635655,purchasing,middle,medium,1,no,no,5,34800,0.58
628409,sales,junior,low,3,no,no,4,18000,0.81
463873,technology,middle,low,2,no,no,4,34800,0.66
704437,purchasing,middle,low,2,no,no,4,24000,0.69
887379,marketing,junior,medium,1,no,no,4,27600,0.61
719915,marketing,junior,low,3,no,no,5,16800,0.81
849595,purchasing,junior,low,4,no,no,3,15600,0.46
406018,marketing,junior,medium,2,no,no,3,31200,0.54
254046,marketing,junior,medium,1,no,no,5,25200,0.5
167805,purchasing,middle,low,3,no,no,4,30000,0.6
194633,technology,sinior,medium,5,no,no,4,70800,0.67
336766,sales,junior,high,1,no,no,5,33600,0.82
884275,purchasing,middle,medium,4,yes,no,4,39600,0.75
796168,marketing,junior,low,1,no,no,4,16800,0.88
951350,technology,middle,high,2,no,no,4,57600,0.57
692605,purchasing,sinior,high,5,no,no,2,64800,0.11
787969,sales,middle,low,6,no,no,5,19200,0.69
315082,technology,junior,high,2,no,no,3,38400,0.4
182573,sales,junior,medium,2,no,no,4,27600,0.82
148655,sales,junior,medium,4,no,no,5,21600,0.64
248762,sales,junior,medium,2,no,no,3,24000,0.57
154192,sales,sinior,high,9,no,no,5,66000,0.65
932848,purchasing,junior,medium,1,no,no,3,25200,0.33
596295,sales,middle,low,9,no,no,1,22800,0.32
418180,hr,junior,medium,2,no,no,3,30000,0.48
224317,sales,middle,medium,7,no,no,4,38400,0.89
370875,sales,middle,high,4,no,no,5,49200,0.45
441872,technology,junior,medium,4,no,no,5,27600,0.72
473891,technology,junior,medium,1,no,no,3,33600,0.28
125347,marketing,middle,low,6,no,no,4,31200,0.78
190562,sales,middle,medium,6,no,no,4,43200,0.83
143131,sales,middle,medium,6,yes,no,3,33600,0.42
999521,sales,middle,low,5,yes,no,4,19200,0.87
714116,marketing,middle,high,5,no,no,3,51600,0.37
369398,technology,middle,low,6,no,no,1,26400,0.36
302122,sales,middle,low,9,no,no,4,24000,0.77
560823,marketing,middle,low,6,no,no,2,25200,0.51
484650,sales,middle,medium,6,yes,no,4,44400,0.98
992365,technology,middle,high,5,no,no,4,56400,0.6
435664,sales,junior,low,1,no,no,4,12000,0.43
628200,sales,middle,low,5,no,no,5,28800,0.76
955855,hr,junior,low,1,no,yes,3,16800,0.1
723350,sales,middle,low,8,no,yes,4,28800,0.6
952095,sales,middle,high,7,no,no,3,48000,0.41
645003,sales,junior,medium,2,no,no,3,27600,0.56
455889,technology,junior,medium,3,no,no,4,34800,0.88
119037,sales,junior,low,2,no,no,4,15600,0.78
516194,technology,middle,medium,7,no,no,3,38400,0.4
197360,hr,middle,medium,5,no,yes,3,39600,0.41
457479,sales,middle,medium,5,no,no,4,38400,0.78
375447,sales,junior,medium,1,no,no,2,27600,0.28
898880,sales,junior,medium,1,no,no,3,24000,0.28
572463,purchasing,middle,medium,3,no,no,4,33600,0.56
826107,technology,junior,low,1,no,no,3,22800,0.31
488518,sales,middle,medium,4,no,no,4,33600,0.46
201249,sales,middle,medium,4,no,no,3,42000,0.39
901962,technology,middle,high,9,no,no,2,61200,0.34
621079,sales,junior,low,2,no,no,3,12000,0.39
303711,purchasing,middle,low,6,no,no,2,19200,0.26
787872,sales,middle,medium,10,no,yes,1,31200,0.22
395493,technology,junior,medium,2,no,no,5,31200,0.81
317505,sales,junior,medium,2,no,no,4,21600,0.69
425782,marketing,middle,medium,5,no,no,4,36000,0.71
125326,sales,sinior,medium,1,no,no,2,57600,0.33
109161,technology,junior,medium,3,no,no,4,31200,0.79
551370,sales,junior,low,1,no,no,4,19200,0.69
875764,sales,junior,low,1,no,no,2,18000,0.32
339475,marketing,sinior,high,2,no,no,2,73200,0.16
148737,technology,middle,low,8,no,no,5,22800,0.67
230146,sales,junior,low,3,no,no,4,15600,0.76
304596,purchasing,middle,medium,8,no,no,4,44400,0.75
739781,technology,middle,low,4,no,no,4,33600,0.68
309560,sales,middle,low,7,no,no,5,28800,0.93
748903,hr,middle,low,6,no,no,3,25200,0.69
340363,sales,junior,medium,1,no,no,3,27600,0.36
371639,hr,sinior,high,3,no,no,5,81600,0.59
674269,purchasing,sinior,high,8,no,no,3,72000,0.58
467773,sales,middle,high,7,no,no,2,50400,0.41
510512,sales,junior,medium,4,no,no,4,27600,0.77
786319,technology,junior,medium,1,no,no,3,31200,0.41
530940,marketing,junior,medium,2,no,no,4,24000,0.67
495920,purchasing,middle,medium,7,no,no,1,37200,0.38
984972,technology,junior,low,3,no,no,3,18000,0.39
470245,technology,middle,high,7,no,no,3,68400,0.63
430583,sales,junior,medium,2,no,no,4,21600,0.67
538371,technology,middle,medium,8,no,no,3,44400,0.31
370880,sales,middle,high,6,no,no,3,46800,0.4
422552,purchasing,middle,medium,4,no,no,5,39600,0.74
131640,sales,junior,medium,3,no,no,3,26400,0.55
653491,sales,middle,low,3,no,no,2,27600,0.27
771677,marketing,middle,high,4,no,no,4,63600,0.7
902748,sales,middle,medium,5,no,no,4,44400,0.93
424169,sales,junior,high,1,no,no,5,32400,0.73
419086,sales,junior,high,1,no,no,5,32400,0.67
319746,technology,junior,low,1,no,no,4,15600,0.56
898895,sales,sinior,low,3,no,yes,2,37200,0.2
548638,hr,junior,low,2,no,no,5,16800,0.81
591868,hr,junior,low,3,no,yes,3,16800,0.28
389292,hr,middle,low,5,no,yes,3,20400,0.41
448604,marketing,junior,high,2,no,no,3,42000,0.51
183006,marketing,junior,medium,3,no,no,5,27600,0.89
509323,sales,junior,high,3,no,no,3,30000,0.45
731760,sales,middle,medium,3,no,no,4,38400,0.71
214696,sales,sinior,high,5,no,yes,3,75600,0.13
282030,sales,middle,high,1,yes,no,3,56400,0.44
226656,marketing,middle,high,4,yes,no,4,57600,0.78
849290,technology,junior,medium,1,no,yes,4,34800,0.46
247544,technology,junior,medium,4,no,no,2,30000,0.41
914154,sales,junior,medium,3,no,no,3,20400,0.27
221485,technology,junior,medium,2,no,no,3,34800,0.43
839659,purchasing,middle,medium,3,no,no,5,40800,0.61
495307,sales,junior,medium,3,no,no,5,25200,0.8
517197,purchasing,junior,medium,2,no,no,3,25200,0.5
959697,sales,sinior,high,10,no,no,4,72000,0.75
868744,technology,sinior,high,5,yes,no,4,97200,0.84
821817,sales,junior,medium,1,no,no,4,27600,0.68
784072,purchasing,junior,medium,1,no,no,4,22800,0.52
369013,purchasing,middle,low,7,no,no,5,20400,0.61
293009,hr,junior,medium,1,no,no,3,28800,0.4
593466,sales,junior,medium,1,no,no,4,25200,0.68
653370,hr,middle,medium,6,no,no,4,34800,0.64
881735,sales,middle,low,9,no,no,3,27600,0.58
837480,purchasing,junior,medium,2,no,yes,3,21600,0.12
485295,hr,junior,medium,1,no,no,5,27600,0.63
125839,technology,middle,medium,5,no,no,5,40800,0.61
175613,sales,middle,medium,6,no,no,4,38400,0.82
362254,sales,middle,medium,10,no,no,4,38400,0.75
176885,hr,junior,low,2,no,no,5,16800,0.83
243900,sales,middle,medium,6,yes,no,4,38400,0.99
623256,sales,junior,medium,1,no,no,5,28800,0.61
840417,sales,middle,low,5,no,no,1,18000,0.29
509444,sales,junior,low,2,no,no,3,18000,0.53
105776,sales,junior,medium,1,no,no,3,25200,0.4
317985,purchasing,middle,medium,6,no,no,5,39600,0.9
217506,marketing,middle,medium,2,no,no,3,39600,0.23
907978,technology,middle,high,6,no,no,5,63600,0.8
802109,sales,junior,low,5,no,no,4,19200,0.82
543938,purchasing,junior,low,1,no,no,4,15600,0.71
701380,sales,junior,medium,1,no,no,2,26400,0.35
755493,marketing,middle,high,3,no,no,4,62400,0.65
646568,technology,middle,high,5,no,no,5,57600,0.6
641150,,junior,low,3,no,yes,4,12000,0.54
411711,sales,junior,low,1,no,no,3,12000,0.2
408957,purchasing,junior,high,4,no,no,4,36000,0.84
720140,technology,middle,low,6,no,no,3,27600,0.38
794053,hr,junior,low,2,no,no,3,20400,0.44
249841,technology,middle,low,6,no,no,5,28800,0.87
838262,technology,junior,low,4,no,no,3,19200,0.43
310256,sales,junior,medium,2,no,no,5,22800,0.67
230755,sales,middle,medium,5,no,no,3,32400,0.39
300323,purchasing,middle,low,7,no,no,4,19200,0.69
693082,purchasing,middle,low,6,no,no,1,22800,0.29
947224,technology,junior,medium,3,no,no,1,30000,0.38
367441,sales,junior,low,2,no,no,4,15600,0.86
966718,sales,junior,low,1,no,no,4,12000,0.55
407109,sales,middle,medium,3,no,no,2,37200,0.15
614999,technology,junior,medium,3,no,no,4,31200,0.89
303480,hr,middle,low,6,no,no,3,28800,0.67
433515,sales,middle,medium,8,no,no,2,42000,0.56
792675,sales,middle,low,5,no,no,4,28800,0.79
246894,purchasing,junior,medium,1,no,no,4,28800,0.62
623552,purchasing,middle,medium,7,no,no,2,32400,0.33
486676,hr,middle,medium,4,no,no,3,45600,0.51
769308,hr,junior,medium,3,no,no,4,31200,0.83
660840,marketing,junior,medium,1,no,yes,3,26400,0.08
193015,purchasing,middle,medium,3,no,no,3,34800,0.27
517136,purchasing,junior,medium,2,no,no,4,22800,0.74
172291,purchasing,middle,low,7,no,no,5,19200,0.61
503753,marketing,middle,medium,8,no,no,3,34800,0.33
459612,technology,sinior,high,9,no,no,4,88800,0.79
825144,hr,junior,low,2,no,no,4,13200,0.7
213930,sales,middle,high,7,no,no,2,51600,0.33
946720,purchasing,junior,high,3,no,no,5,36000,0.9
734838,sales,middle,medium,6,no,yes,3,36000,0.23
553700,marketing,middle,low,3,no,no,2,25200,0.41
338109,hr,middle,high,4,no,no,5,51600,0.48
438468,technology,middle,medium,1,no,no,4,52800,0.68
612590,technology,sinior,high,8,no,no,3,76800,0.39
352238,technology,middle,high,8,no,no,3,66000,0.68
244111,sales,junior,low,1,no,no,3,12000,0.14
431068,sales,sinior,medium,6,no,no,3,50400,0.24
246464,purchasing,middle,high,5,no,no,3,46800,0.46
603192,sales,junior,medium,2,no,no,4,21600,0.7
266857,sales,junior,medium,2,no,no,2,20400,0.25
999348,technology,junior,high,2,no,no,4,46800,0.8
465079,sales,junior,low,2,no,yes,3,12000,0.15
949734,technology,middle,medium,7,no,yes,3,49200,0.26
739727,marketing,junior,low,1,no,no,4,20400,0.78
602020,hr,junior,medium,1,no,yes,2,28800,0.24
139024,sales,middle,medium,5,no,no,4,43200,0.77
306226,marketing,junior,medium,2,no,no,4,31200,0.88
711144,purchasing,middle,high,9,no,no,4,50400,0.67
918238,technology,middle,medium,4,no,no,3,45600,0.36
811894,hr,junior,low,3,no,no,3,16800,0.47
710639,sales,junior,high,1,no,no,4,31200,0.64
589899,purchasing,junior,medium,2,no,yes,4,28800,0.6
771891,marketing,middle,medium,4,no,no,5,40800,0.61
563496,purchasing,junior,medium,3,no,no,4,21600,0.67
873406,sales,middle,medium,9,no,yes,3,43200,0.38
373914,sales,junior,medium,3,no,no,5,27600,0.86
171820,marketing,middle,high,5,no,no,3,50400,0.32
713941,sales,junior,medium,1,no,no,3,24000,0.35
841623,sales,middle,medium,3,no,no,4,33600,0.45
833969,purchasing,sinior,medium,10,no,yes,3,52800,0.54
515523,technology,junior,medium,1,no,no,3,26400,0.14
644476,technology,junior,high,2,no,no,4,43200,0.76
257009,sales,middle,medium,2,no,no,4,43200,0.6
475153,purchasing,junior,medium,1,no,no,3,25200,0.39
288874,sales,middle,low,4,no,no,4,19200,0.52
640431,technology,middle,low,4,no,no,5,22800,0.51
927653,technology,junior,high,1,no,no,4,46800,0.6
764259,purchasing,middle,medium,6,no,no,4,34800,0.64
366045,sales,junior,low,2,no,no,4,15600,0.77
539912,technology,middle,low,5,no,no,4,22800,0.69
609378,sales,middle,medium,5,no,no,4,33600,0.69
816091,technology,junior,low,2,no,no,4,15600,0.66
805985,technology,junior,medium,1,no,no,3,34800,0.35
215496,technology,sinior,medium,10,no,yes,4,70800,0.63
487229,hr,junior,medium,2,no,no,2,28800,0.53
291642,sales,middle,medium,5,no,no,3,38400,0.48
220483,technology,middle,low,5,no,no,4,34800,0.79
608163,marketing,middle,low,1,no,no,4,20400,0.46
508716,sales,sinior,medium,9,no,no,3,51600,0.58
910492,technology,middle,low,2,no,no,2,33600,0.36
157562,technology,middle,medium,3,no,no,1,49200,0.39
653462,sales,sinior,medium,2,no,no,2,43200,0.19
749473,hr,middle,high,3,no,no,3,55200,0.52
653304,hr,junior,medium,2,no,no,4,30000,0.92
443434,purchasing,junior,medium,1,no,no,4,25200,0.7
706200,purchasing,middle,high,10,no,yes,2,51600,0.13
901323,technology,sinior,medium,8,yes,no,4,63600,1.0
276978,sales,sinior,high,5,no,no,4,64800,0.5
769278,purchasing,middle,high,2,no,no,4,55200,0.67
991982,purchasing,middle,medium,5,no,no,2,32400,0.35
